horse_id	date	rank	prize	rank_diff	weather	race_type	course_len	ground_state	agari	race_class	n_horses
2015105691	2021-11-06	4	120.0	3.0	0.0	2	2750	0.0	13.3	1.0	12.0
2015105691	2021-11-28	4	120.0	0.9	0.0	2	2970	0.0	13.5	1.0	8.0
2015105691	2021-12-26	8	0.0	5.5	0.0	2	2970	0.0	13.9	1.0	14.0
2015105691	2022-10-23	9	0.0	3.1	1.0	2	2850	0.0	13.4	1.0	13.0
2015105691	2022-11-27	6	0.0	1.9	0.0	2	2970	0.0	13.6	1.0	8.0
2015105691	2022-12-25	5	79.0	3.4	0.0	2	2970	0.0	13.8	1.0	9.0
2015105691	2023-01-15	7	0.0	2.5	2.0	2	2860	2.0	13.7	1.0	12.0
2015105691	2023-08-13	15	0.0	1.9	0.0	0	1700	0.0	38.1	3.0	16.0
2015105691	2023-09-17	7	0.0	5.9	0.0	2	2970	0.0	14.1	1.0	8.0
2015105850	2017-10-15	14	0.0	2.3	1.0	0	1200	2.0	37.8	0.0	15.0
2015105850	2017-10-21	10	0.0	4.4	1.0	0	1800	0.0	41.2	1.0	14.0
2015105850	2017-10-28	9	0.0	6.3	3.0	0	1800	1.0	42.9	1.0	9.0
2015105850	2017-12-10	7	0.0	0.8	0.0	0	1200	0.0	38.4	1.0	16.0
2015105850	2017-12-16	9	0.0	1.3	1.0	0	1200	0.0	38.4	1.0	13.0
2015105850	2018-01-25	1	39.0	0.0	0.0	0	1400	1.0	37.7		9.0
2015105850	2018-02-11	7	0.0	0.4	0.0	1	1400	0.0	35.1	2.0	16.0
2015105850	2018-02-25	1	1028.0	0.0	1.0	1	1200	0.0	34.3	2.0	12.0
2015105850	2018-03-17	11	0.0	1.0	0.0	1	1400	0.0	34.9		16.0
2015105850	2018-04-07	11	0.0	1.0	1.0	1	1600	0.0	35.3		15.0
2015105850	2018-05-27	8	0.0	2.7	0.0	1	1800	0.0	35.9	5.0	9.0
2015105850	2018-07-01	2	608.6	0.0	0.0	1	1200	0.0	34.0	5.0	13.0
2015105850	2018-07-21	2	610.2	0.1	1.0	1	1200	0.0	34.4	5.0	16.0
2015105850	2018-08-04	1	1529.4	0.0	1.0	1	1200	0.0	34.6	3.0	14.0
2015105850	2018-09-22	6	0.0	0.8	0.0	1	1200	2.0	33.9	4.0	16.0
2015105850	2018-10-02	3	462.8	0.1	1.0	1	1200	0.0	34.9	4.0	9.0
2015105850	2018-11-04	7	0.0	0.4	0.0	1	1200	0.0	34.5	4.0	16.0
2015105850	2018-12-28	6	0.0	0.2	0.0	1	1400	0.0	35.4	4.0	18.0
2015105850	2019-01-13	1	1854.3	0.0	0.0	1	1200	0.0	34.5	4.0	16.0
2015105850	2019-03-02	11	0.0	1.4	0.0	1	1200	0.0	34.9		16.0
2015105850	2019-04-07	3	634.9	0.1	0.0	1	1200	0.0	33.2		16.0
2015105850	2019-05-05	5	230.0	0.3	0.0	1	1200	0.0	33.7	5.0	17.0
2015105850	2019-05-19	6	0.0	0.8	0.0	1	1000	0.0	32.9	5.0	16.0
2015105850	2019-06-16	1	3946.9	0.0	2.0	1	1200	2.0	34.0		7.0
2015105850	2019-07-28	7	0.0	0.4	1.0	1	1000	0.0	32.6		18.0
2015105850	2019-08-25	12	0.0	1.1	0.0	1	1200	2.0	36.5		16.0
2015105850	2019-09-08	10	0.0	1.7	0.0	1	1200	0.0	34.8		13.0
2015105850	2020-10-11	11	0.0	4.5	1.0	1	1800	2.0	37.6		11.0
2015105850	2020-10-25	13	0.0	2.2	0.0	1	1000	1.0	35.0		18.0
2015105850	2020-12-06	16	0.0	2.0	0.0	1	1200	0.0	38.2		16.0
2015105850	2020-12-19	10	0.0	0.9	0.0	1	1200	0.0	34.5	5.0	16.0
2015105850	2021-01-16	6	0.0	0.3	0.0	1	1200	0.0	34.1	5.0	16.0
2015105850	2021-01-31	13	0.0	0.8	0.0	1	1200	0.0	34.5		18.0
2015105850	2021-08-15	3	585.0	0.1	1.0	1	1200	0.0	34.1	5.0	16.0
2015105850	2021-08-29	4	620.0	0.2	0.0	1	1200	0.0	35.0		16.0
2015105850	2022-01-15	14	0.0	1.0	0.0	1	1200	0.0	36.0	5.0	16.0
2015105850	2022-02-13	11	0.0	0.5	1.0	1	1200	2.0	35.2	5.0	18.0
2015105850	2022-04-10	6	0.0	0.7	0.0	1	1200	0.0	33.5		16.0
2015105850	2022-05-08	18	0.0	1.1	0.0	1	1200	0.0	33.7	5.0	18.0
2015105850	2023-01-14	12	0.0	0.8	1.0	1	1200	2.0	34.9	5.0	16.0
2015105850	2023-01-29	11	0.0	1.5	0.0	1	1200	0.0	34.9		15.0
2015105850	2023-03-04	7	0.0	0.7	0.0	1	1200	0.0	34.1		16.0
2015105850	2023-04-16	5	270.0	0.4	0.0	1	1200	1.0	35.0		16.0
2015105850	2023-06-11	4	620.0	0.4	1.0	1	1200	0.0	34.8		16.0
2015105850	2023-06-24	11	0.0	0.9	1.0	1	1200	2.0	35.2	5.0	16.0
2015105850	2023-07-23	12	0.0	0.8	0.0	1	1200	0.0	33.1	5.0	16.0
2015105850	2023-08-27	15	0.0	1.8	1.0	1	1200	1.0	36.5		16.0
2015105850	2023-10-08	17	0.0	1.5	2.0	1	1200	0.0	35.2		18.0
2015105850	2023-10-29	1	2742.0	0.0	1.0	1	1000	3.0	34.0		18.0
2015105850	2023-12-10	12	0.0	1.7	0.0	0	1200	0.0	35.9		16.0
2015105850	2024-01-28	18	0.0	2.9	1.0	1	1200	0.0	36.7		18.0
2015105850	2024-03-02	10	0.0	0.8	1.0	1	1200	2.0	34.3		16.0
2015105850	2024-04-14	16	0.0	1.1	0.0	1	1200	0.0	33.7		16.0
2015105850	2024-05-19	15	0.0	1.3	0.0	1	1000	0.0	33.9	5.0	16.0
2015105850	2024-06-09	15	0.0	1.1	2.0	1	1200	0.0	36.1		16.0
2015105850	2024-10-22	9	0.0	3.8	1.0	0	1200	2.0	41.9	17.0	9.0
2015105850	2024-11-07	11	0.0	6.5	1.0	0	1200	2.0	44.6	17.0	11.0
2015105850	2024-12-11	4	16.3	0.5	1.0	0	850	3.0	35.2	5.0	10.0
2015105850	2024-12-23	8	0.0	3.4	5.0	0	1400	3.0	41.1	5.0	8.0
2015105850	2024-12-30	10	0.0	4.3	0.0	0	1400	3.0	41.1	5.0	10.0
2015105868	2017-09-18	1	700.0	0.0	0.0	0	1800	2.0	37.3	0.0	10.0
2015105868	2017-11-18	3	254.2	0.3	1.0	0	1800	1.0	36.4	2.0	13.0
2015105868	2017-12-09	6	0.0	1.1	0.0	0	1800	0.0	39.6	2.0	8.0
2015105868	2018-02-11	4	110.0	0.7	1.0	0	1800	3.0	37.1	2.0	16.0
2015105868	2018-04-08	4	110.0	0.2	1.0	0	1800	1.0	37.8	2.0	12.0
2015105868	2018-04-22	1	720.0	0.0	0.0	0	1800	0.0	37.9	2.0	16.0
2015105868	2018-09-08	2	605.6	1.5	2.0	0	2000	3.0	37.5	5.0	7.0
2015105868	2018-12-08	6	0.0	1.2	0.0	0	1800	0.0	38.7	5.0	16.0
2015105868	2019-02-24	4	170.0	0.5	0.0	0	1800	0.0	37.6	3.0	8.0
2015105868	2019-03-16	3	280.0	1.1	0.0	0	2000	2.0	37.9	3.0	13.0
2015105868	2019-04-06	9	0.0	0.8	0.0	0	1800	0.0	38.0	3.0	16.0
2015105868	2019-06-02	2	611.2	0.2	3.0	0	1800	0.0	36.3	5.0	16.0
2015105868	2019-07-06	4	230.0	0.3	0.0	0	1800	1.0	36.1	5.0	16.0
2015105868	2019-07-20	4	230.0	0.4	1.0	0	1800	1.0	36.7	5.0	15.0
2015105868	2019-08-17	4	230.0	0.6	0.0	0	1800	2.0	36.6	5.0	15.0
2015105868	2019-09-08	2	440.0	0.1	0.0	0	1800	0.0	37.0	3.0	15.0
2015105868	2019-10-14	3	384.4	0.3	2.0	0	2100	1.0	35.3	5.0	13.0
2015105868	2019-11-02	3	280.0	1.1	0.0	0	2100	0.0	36.6	3.0	9.0
2015105868	2020-01-13	3	385.1	1.1	0.0	0	2400	0.0	38.9	5.0	16.0
2015105868	2020-02-01	3	280.0	0.3	0.0	0	2100	2.0	36.3	3.0	16.0
2015105868	2020-02-16	1	1100.0	0.0	1.0	0	2100	2.0	36.5	3.0	12.0
2015105868	2020-04-12	3	465.1	0.4	3.0	0	1800	1.0	36.5	4.0	16.0
2015105868	2020-04-26	1	1298.0	0.0	1.0	0	1900	0.0	37.0	4.0	16.0
2015105868	2020-06-20	8	0.0	1.8	0.0	0	1800	2.0	36.6	5.0	16.0
2015105868	2020-10-03	2	1416.4	0.1	1.0	0	1900	0.0	37.0		16.0
2015105868	2020-11-03	8	0.0	1.8	1.0	0	2000	2.0	38.0		15.0
2015105868	2020-12-10	6	0.0	2.0	0.0	0	2500	0.0	40.5		12.0
2015105868	2021-03-21	3	554.9	1.3	2.0	0	1800	3.0	37.1	5.0	15.0
2015105868	2021-05-09	3	584.9	0.7	0.0	0	2100	0.0	36.3		16.0
2015105868	2021-05-22	8	0.0	1.5	1.0	0	1900	1.0	36.3		16.0
2015105868	2021-06-13	4	330.0	0.6	1.0	0	1800	2.0	36.0	5.0	16.0
2015105868	2021-07-10	6	0.0	0.3	2.0	0	1700	2.0	37.1	5.0	14.0
2015105868	2021-10-02	5	360.0	1.0	0.0	0	1900	0.0	37.8		16.0
2015105868	2022-03-26	15	0.0	3.3	1.0	1	2500	2.0	37.3		15.0
2015105868	2022-04-17	10	0.0	1.0	0.0	0	1800	0.0	37.6		16.0
2015105868	2022-05-08	10	0.0	2.6	1.0	1	2400	0.0	35.6		10.0
2015105868	2022-06-18	2	889.8	0.2	1.0	0	2100	0.0	36.0	5.0	12.0
2015105868	2022-07-10	3	958.1	0.2	0.0	0	1700	2.0	37.6		16.0
2015105868	2022-10-01	5	380.0	0.8	0.0	0	1900	0.0	37.9		16.0
2015105868	2022-11-06	9	0.0	0.7	0.0	0	1800	0.0	37.1		16.0
2015105868	2022-12-04	13	0.0	1.3	0.0	0	1800	0.0	37.5		16.0
2015105868	2023-03-19	13	0.0	2.0	0.0	0	1800	2.0	38.1	5.0	16.0
2015105868	2023-04-30	4	360.0	0.5	2.0	0	2100	0.0	37.3		16.0
2015105868	2023-09-17	5	220.0	0.6	0.0	0	1800	0.0	36.8	5.0	16.0
2015105868	2023-10-22	8	0.0	1.5	0.0	0	2100	0.0	36.7		16.0
2015105868	2023-11-26	6	0.0	0.5	0.0	0	1900	0.0	37.8	5.0	16.0
2015105868	2024-02-03	4	330.0	1.0	1.0	0	1900	0.0	37.2	5.0	12.0
2015105868	2024-04-28	10	0.0	1.6	0.0	0	2100	0.0	35.9		16.0
2015106125	2017-06-21	2	30.0	0.3	1.0	0	1000	0.0	38.6	0.0	8.0
2015106125	2017-07-05	1	80.0	0.0	0.0	0	1000	2.0	37.5	1.0	7.0
2015106125	2017-08-02	1	100.0	0.0	1.0	0	1200	0.0	39.7	5.0	10.0
2015106125	2017-08-15	4	20.0	0.5	1.0	0	1200	2.0	37.8	5.0	9.0
2015106125	2017-09-03	1	1632.9	0.0	0.0	1	1200	0.0	35.9	5.0	15.0
2015106125	2017-09-30	5	160.0	0.3	1.0	1	1200	0.0	34.6	5.0	16.0
2015106125	2017-10-18	4	20.0	0.1	0.0	0	1700	2.0	40.1	5.0	7.0
2015106125	2017-11-12	2	648.4	0.4	1.0	1	1200	0.0	35.5	5.0	13.0
2015106125	2017-12-24	9	0.0	1.0	1.0	1	1200	0.0	34.6	5.0	15.0
2015106125	2018-02-11	12	0.0	2.7	0.0	1	1800	0.0	35.0		12.0
2015106125	2018-04-14	12	0.0	1.1	3.0	1	1600	0.0	35.5		13.0
2015106125	2018-06-16	16	0.0	0.8	0.0	1	1200	0.0	34.4	3.0	16.0
2015106125	2018-07-14	8	0.0	0.5	0.0	1	1200	0.0	36.7	3.0	13.0
2015106125	2018-08-11	5	150.0	1.2	1.0	1	1500	2.0	36.0	3.0	13.0
2015106125	2018-11-03	6	0.0	0.5	0.0	1	1200	0.0	34.3	3.0	16.0
2015106125	2018-11-17	9	0.0	1.1	0.0	1	1400	0.0	34.0	3.0	17.0
2015106125	2019-02-03	1	1100.0	0.0	0.0	0	1300	2.0	35.1	3.0	16.0
2015106125	2019-03-02	16	0.0	2.2	0.0	0	1400	2.0	38.2	4.0	16.0
2015106125	2019-07-20	11	0.0	1.7	1.0	0	1400	1.0	39.9	4.0	14.0
2015106125	2019-08-10	16	0.0	1.4	0.0	1	1400	0.0	36.5	4.0	18.0
2015106125	2019-09-21	4	270.0	0.4	1.0	0	1400	2.0	37.1	4.0	13.0
2015106125	2019-10-06	3	464.0	0.5	0.0	0	1200	0.0	36.4	4.0	13.0
2015106125	2019-10-20	2	740.2	0.3	0.0	0	1200	1.0	35.6	4.0	15.0
2015106125	2019-12-07	4	270.0	0.4	3.0	0	1200	2.0	37.5	4.0	16.0
2015106125	2019-12-22	5	182.0	0.7	1.0	0	1200	0.0	37.1	4.0	16.0
2015106125	2020-01-13	1	1855.7	0.0	0.0	0	1200	0.0	36.4	4.0	16.0
2015106125	2020-03-21	10	0.0	1.4	0.0	0	1200	0.0	36.3	5.0	16.0
2015106125	2020-04-19	4	350.0	0.3	0.0	0	1200	2.0	36.2		16.0
2015106125	2020-05-30	6	0.0	0.8	0.0	0	1400	0.0	36.7	5.0	16.0
2015106125	2020-06-21	15	0.0	1.2	0.0	1	1200	0.0	34.6		16.0
2015106125	2020-09-12	6	0.0	0.7	0.0	0	1400	2.0	36.9		14.0
2015106125	2020-09-26	2	886.8	0.4	2.0	0	1200	1.0	35.1	5.0	11.0
2015106125	2020-10-24	2	889.6	0.0	0.0	0	1200	1.0	34.6	5.0	16.0
2015106125	2021-01-17	1	2239.9	0.0	1.0	0	1200	0.0	36.2	5.0	16.0
2015106125	2021-02-21	1	2239.2	0.0	0.0	0	1200	0.0	36.4	5.0	15.0
2015106125	2021-04-14	1	2700.0	0.0	3.0	0	1200	3.0	37.5		15.0
2015106125	2021-05-27	2	616.0	0.1	1.0	0	1200	0.0	37.1		14.0
2015106125	2021-08-09	1	2300.0	0.0	1.0	0	1200	0.0	36.0		14.0
2015106125	2021-10-06	2	1225.0	0.1	1.0	0	1200	2.0	35.9		13.0
2015106125	2021-11-03	5	300.0	0.8	0.0	0	1400	0.0	36.1		12.0
2015106125	2021-12-12	2	1416.4	0.1	0.0	0	1200	0.0	36.3		16.0
2015106125	2022-02-20	2	890.4	0.0	0.0	0	1200	2.0	36.5	5.0	16.0
2015106125	2022-04-20	2	945.0	0.0	1.0	0	1200	3.0	35.5		13.0
2015106125	2022-06-02	3	462.0	0.3	1.0	0	1200	1.0	36.2		10.0
2015106125	2022-08-16	2	980.0	0.2	3.0	0	1200	3.0	34.4		13.0
2015106125	2022-11-03	2	2800.0	0.2	2.0	0	1200	0.0	34.5		14.0
2015106125	2022-12-11	2	1516.6	0.7	1.0	0	1200	0.0	36.8		16.0
2015106125	2023-02-25	6	0.0			0	1200	0.0			9.0
2015106125	2023-04-19	1	2700.0	0.0	0.0	0	1200	2.0	36.2		11.0
2015106125	2023-08-15	3	600.0	0.9	1.0	0	1200	1.0	35.1		14.0
2015106125	2023-10-04	2	1225.0	0.2	3.0	0	1200	3.0	35.7		13.0
2015106125	2023-11-03	3	1600.0	0.4	0.0	0	1200	0.0	37.5		15.0
2015106125	2023-12-10	4	570.0	0.8	0.0	0	1200	0.0	36.2		16.0
2015106125	2024-04-16	11	0.0	1.9	0.0	0	1400	0.0	41.3	5.0	12.0
2015106125	2024-07-18	4	210.0	1.8	0.0	0	1000	1.0	36.7	18.0	14.0
2015106165	2018-02-11	3	150.0	0.3	1.0	1	1800	1.0	36.5	0.0	16.0
2015106165	2018-04-15	7	0.0	0.5	1.0	1	1600	1.0	37.2	1.0	18.0
2015106165	2018-07-14	2	200.0	0.2	0.0	1	1600	0.0	34.7	1.0	16.0
2015106165	2018-08-04	6	0.0	0.6	0.0	1	1200	0.0	34.7	1.0	17.0
2015106165	2018-09-08	2	200.0	0.5	1.0	1	1600	1.0	34.6	1.0	18.0
2015106165	2018-10-24	3	4.9	1.1	0.0	0	1400	0.0	41.1	10.0	10.0
2015106165	2018-11-15	4	3.5	1.3	0.0	0	1400	0.0	39.9	10.0	10.0
2015106165	2018-12-04	1	35.0	0.0	1.0	0	1400	0.0	38.9	10.0	10.0
2015106165	2018-12-26	2	11.2	0.7	1.0	0	1400	1.0	39.4	10.0	8.0
2015106165	2019-01-17	7	0.0	0.7	0.0	0	1400	0.0	40.3	11.0	12.0
2015106165	2019-04-30	1	35.0	0.0	1.0	0	1400	3.0	37.7	10.0	11.0
2015106165	2019-05-22	1	50.0	0.0	0.0	0	1700	2.0	39.2	11.0	12.0
2015106165	2019-09-22	6	0.0	0.5	1.0	0	1400	0.0	36.5	2.0	12.0
2015106165	2019-10-14	13	0.0	1.7	1.0	0	1400	2.0	38.4	2.0	13.0
2015106165	2020-01-11	5	76.0	1.8	0.0	0	1400	2.0	37.5	2.0	16.0
2015106165	2020-01-26	4	110.0	0.4	0.0	1	1800	1.0	37.8	2.0	11.0
2015106165	2020-02-23	3	190.0	0.3	0.0	1	1800	0.0	35.2	2.0	14.0
2015106165	2020-04-11	4	160.0	0.2	0.0	1	1800	0.0	36.6	5.0	16.0
2015106165	2020-04-26	1	760.0	0.0	1.0	1	1800	0.0	35.1	2.0	11.0
2015106165	2021-03-28	5	150.0	0.4	3.0	1	2000	2.0	35.5	3.0	10.0
2015106165	2021-04-11	5	110.0	0.7	0.0	1	1600	0.0	33.1	3.0	8.0
2015106165	2021-05-02	7	0.0	0.9	1.0	1	1800	0.0	35.2	5.0	8.0
2015106165	2021-07-03	7	0.0	1.0	1.0	1	1800	0.0	36.0	5.0	13.0
2015106165	2021-07-18	9	0.0	0.9	0.0	1	2000	0.0	34.7	5.0	14.0
2015106165	2021-07-31	8	0.0	0.8	0.0	1	1600	0.0	34.3	5.0	15.0
2015106165	2021-10-09	5	110.0	0.8	0.0	1	1600	0.0	34.9	3.0	8.0
2015106165	2021-10-23	5	75.0	0.8	1.0	1	1600	2.0	34.0	5.0	11.0
2015106165	2021-11-21	4	230.0	0.9	0.0	1	1800	0.0	35.9	5.0	11.0
2015106165	2022-03-13	7	0.0	0.3	0.0	1	1800	0.0	35.2	5.0	16.0
2015106165	2022-03-27	3	382.8	0.3	0.0	1	2000	2.0	34.6	3.0	8.0
2015106165	2022-04-17	4	230.0	0.2	1.0	1	2000	0.0	34.7	5.0	12.0
2015106165	2022-05-01	5	151.0	1.0	1.0	1	1800	2.0	34.1	5.0	8.0
2015106165	2022-07-10	2	606.4	0.2	0.0	1	1800	0.0	34.5	3.0	10.0
2015106165	2022-07-30	14	0.0	1.9	0.0	1	1600	0.0	33.8	5.0	18.0
2015106165	2022-08-27	7	0.0	0.6	0.0	1	2000	0.0	34.4	3.0	9.0
2015106165	2022-09-24	7	0.0	0.6	0.0	1	2000	0.0	34.4	5.0	11.0
2015106165	2022-10-23	7	0.0	1.1	0.0	1	2000	0.0	34.3	5.0	9.0
2015106165	2023-02-11	8	0.0	1.1	0.0	1	1800	0.0	34.2	5.0	10.0
2015106165	2023-03-04	4	230.0	0.5	0.0	1	2000	0.0	35.1	5.0	10.0
2015106165	2023-03-26	5	155.0	0.6	3.0	1	2000	1.0	36.1	3.0	10.0
2015106165	2023-04-16	12	0.0	2.4	0.0	1	2000	1.0	37.6	5.0	15.0
2015106165	2023-07-15	9	0.0	0.6	2.0	1	1800	1.0	36.7	5.0	14.0
2015106165	2023-08-06	6	0.0	0.8	1.0	1	1800	1.0	36.5	3.0	11.0
2015106174	2017-12-02	2	280.0	0.3	0.0	1	2000	0.0	34.7	0.0	10.0
2015106174	2017-12-17	1	500.0	0.0	0.0	1	2000	0.0	35.9	1.0	13.0
2015106174	2017-12-28	10	0.0	1.9	0.0	1	2000	0.0	37.6		17.0
2015106174	2018-05-19	9	0.0	3.1	0.0	1	2200	0.0	39.1	2.0	10.0
2015106174	2018-06-09	5	75.0	1.0	0.0	1	1800	0.0	34.5	2.0	9.0
2015106174	2018-06-30	4	110.0	0.5	1.0	1	2000	0.0	34.6	2.0	12.0
2015106174	2018-07-22	5	105.0	1.6	0.0	1	2200	0.0	37.3	5.0	14.0
2015106174	2018-08-12	3	263.6	0.5	0.0	1	1800	0.0	35.1	5.0	8.0
2015106174	2018-09-02	7	0.0	0.5	0.0	1	1800	0.0	35.3	5.0	16.0
2015106174	2019-01-05	9	0.0	1.1	0.0	1	2000	0.0	37.0	2.0	16.0
2015106174	2019-01-27	4	160.0	0.4	0.0	1	2000	0.0	35.4	5.0	10.0
2015106174	2019-02-10	9	0.0	0.6	0.0	1	2000	0.0	36.6	5.0	17.0
2015106174	2019-06-23	7	0.0	1.6	1.0	1	1800	0.0	35.7	5.0	14.0
2015106174	2019-07-14	2	428.4	0.1	2.0	1	2000	1.0	35.2	2.0	11.0
2015106174	2019-08-04	4	160.0	0.6	0.0	1	1800	0.0	34.5	5.0	10.0
2015106174	2020-08-09	1	760.0	0.0	0.0	1	2000	0.0	35.1	2.0	9.0
2015106174	2020-08-16	1	1529.4	0.0	0.0	1	2000	0.0	35.6	5.0	13.0
2015106174	2020-09-13	3	465.5	0.2	0.0	1	2200	0.0	34.8	4.0	17.0
2015106174	2020-10-03	5	182.0	0.4	1.0	1	2000	0.0	34.5	4.0	11.0
2015106174	2021-01-11	3	465.3	0.2	0.0	1	2000	0.0	36.2	4.0	16.0
2015106174	2021-03-07	11	0.0	1.9	1.0	1	1800	2.0	36.7	4.0	11.0
2015106174	2021-03-21	10	0.0	1.2	3.0	1	1800	1.0	37.8	4.0	15.0
2015106174	2021-06-06	2	739.0	0.0	0.0	1	2000	0.0	35.6	4.0	14.0
2015106174	2021-07-17	6	0.0	0.3	2.0	1	1800	0.0	35.0	4.0	10.0
2015106174	2021-09-11	10	0.0	1.0	1.0	1	2200	0.0	35.9	4.0	13.0
2015106174	2021-10-02	6	0.0	0.3	0.0	1	2000	0.0	34.5	4.0	13.0
2015106174	2021-10-17	9	0.0	1.2	0.0	1	1800	0.0	35.0	4.0	15.0
2015106174	2022-05-15	10	0.0	1.6	0.0	1	1800	0.0	35.2	4.0	10.0
2015106174	2022-08-14	5	184.0	0.5	0.0	1	1800	0.0	35.0	4.0	13.0
2015106174	2023-06-17	9	0.0	2.1	0.0	1	1800	0.0	35.9	4.0	9.0
2015106174	2023-09-30	16	0.0	2.0	0.0	1	2000	0.0	36.5	4.0	16.0
2015106174	2023-11-05	4	9.0	1.1	0.0	0	1400	0.0	40.8	9.0	9.0
2015106174	2023-11-19	1	60.0	0.0	0.0	0	1300	3.0	39.4	5.0	8.0
2015106174	2023-12-02	5	6.0	1.6	0.0	0	1400	2.0	41.7	9.0	11.0
2015106174	2023-12-16	1	60.0	0.0	1.0	0	1300	3.0	40.9	5.0	11.0
2015106174	2023-12-29	9	0.0	3.0	0.0	0	1400	2.0	43.3	5.0	9.0
2015106174	2024-01-09	1	60.0	0.0	0.0	0	1600	0.0	41.5	9.0	8.0
2015106174	2024-01-23	8	0.0	2.2	0.0	0	1300	1.0	40.6	5.0	10.0
2015106174	2024-02-04	3	12.0	0.5	1.0	0	1300	3.0	39.9	9.0	10.0
2015106174	2024-02-20	2	21.0	0.4	0.0	0	1300	3.0	39.6	9.0	9.0
2015106174	2024-03-05	5	11.0	0.6	3.0	0	1300	3.0	39.8	5.0	8.0
2015106174	2024-09-07	6	0.0	2.1	0.0	0	1400	0.0	43.3	9.0	12.0
2015106174	2024-09-23	5	6.0	0.7	0.0	0	1400	1.0	41.5	9.0	9.0
2015106174	2024-10-05	2	21.0	1.2	1.0	0	1300	3.0	38.7	5.0	12.0
2015106174	2024-10-20	3	12.0	0.4	0.0	0	1400	2.0	40.8	9.0	12.0
2015106174	2024-11-03	1	60.0	0.0	0.0	0	1600	3.0	39.3	9.0	9.0
2015106174	2024-11-16	1	70.0	0.0	1.0	0	1600	1.0	41.6	5.0	11.0
2015106174	2024-11-30	5	13.0	1.2	0.0	0	1400	2.0	40.2	5.0	12.0
2015106174	2024-12-14	1	70.0	0.0	0.0	0	1400	0.0	41.8	10.0	12.0
2015106174	2024-12-28	6	0.0	1.1	0.0	0	1400	0.0	42.1	5.0	12.0
2015106286	2017-07-16	3	180.0	0.7	2.0	1	1800	0.0	35.4	0.0	9.0
2015106286	2017-08-12	1	500.0	0.0	3.0	1	1800	2.0	36.7	1.0	9.0
2015106286	2017-11-12	9	0.0	1.0	0.0	1	2000	0.0	34.9	2.0	13.0
2015106286	2018-02-17	8	0.0	1.2	0.0	1	1800	0.0	37.2	2.0	12.0
2015106286	2018-03-10	6	0.0	1.8	0.0	1	2400	0.0	35.9	2.0	10.0
2015106286	2018-05-19	7	0.0	1.3	0.0	1	2200	0.0	37.4	2.0	10.0
2015106286	2018-06-10	5	105.0	0.8	1.0	1	2400	0.0	34.6	5.0	8.0
2015106286	2018-12-02	7	0.0	0.8	0.0	1	1800	0.0	34.9	2.0	14.0
2015106286	2018-12-22	7	0.0	0.7	1.0	1	2600	2.0	36.5	2.0	17.0
2015106286	2019-02-16	3	190.0	0.4	2.0	1	2600	0.0	35.4	2.0	11.0
2015106286	2019-03-17	4	110.0	0.9	1.0	1	2400	2.0	36.7	2.0	13.0
2015106286	2019-04-14	3	190.0	0.6	2.0	1	2200	2.0	35.4	2.0	12.0
2015106286	2019-05-05	4	110.0	1.1	0.0	1	2400	0.0	36.5	2.0	10.0
2015106286	2019-09-01	5	75.0	1.2	1.0	1	2600	1.0	37.0	2.0	16.0
2015106286	2019-09-28	2	300.0	0.4	1.0	1	2600	0.0	36.2	2.0	10.0
2015106286	2019-11-10	4	110.0	0.5	0.0	1	2400	0.0	35.5	2.0	11.0
2015106286	2019-11-30	8	0.0	0.8	0.0	1	2200	0.0	34.3	5.0	16.0
2015106286	2020-01-19	4	160.0	1.3	1.0	1	2600	1.0	39.6	5.0	14.0
2015106286	2020-02-16	4	110.0	1.2	2.0	1	2600	1.0	38.4	2.0	12.0
2015106286	2020-06-13	9	0.0	3.1	3.0	1	2400	2.0	39.1	5.0	10.0
2015106286	2020-12-19	11	0.0	1.6	0.0	1	2200	0.0	37.2	2.0	18.0
2015106286	2021-01-17	14	0.0	2.7	0.0	1	2600	0.0	37.9	5.0	16.0
2015106286	2021-01-31	4	110.0	0.8	0.0	0	1800	2.0	37.1	2.0	10.0
2015106286	2021-02-13	2	300.0	1.0	0.0	0	1800	0.0	38.5	2.0	10.0
2015106286	2021-04-17	4	110.0	2.1	3.0	0	1800	3.0	37.7	2.0	13.0
2015106286	2021-05-09	3	190.0	1.5	0.0	0	1800	2.0	39.0	2.0	8.0
2015106286	2021-06-13	7	0.0	2.1	0.0	0	1700	0.0	39.9	2.0	14.0
2015106286	2021-07-04	2	300.0	0.4	1.0	0	2400	0.0	39.4	2.0	12.0
2015106286	2021-07-17	15	0.0	2.3	0.0	1	2600	0.0	39.2	2.0	16.0
2015106286	2021-08-22	2	300.0	0.0	0.0	0	1700	0.0	37.1	2.0	14.0
2015106286	2021-09-05	4	110.0	0.9	0.0	0	1700	2.0	38.2	2.0	14.0
2015106286	2021-10-17	1	760.0	0.0	1.0	0	2500	3.0	37.4	2.0	9.0
2015106286	2021-12-18	8	0.0	1.9	0.0	0	2400	2.0	39.5	5.0	16.0
2015106286	2022-04-09	16	0.0	4.2	0.0	0	2400	0.0	42.8	5.0	16.0
2015106286	2022-04-30	10	0.0	1.3	0.0	0	1800	2.0	36.9	3.0	11.0
2015106286	2022-10-08	5	79.0	3.3	1.0	2	2970	2.0	14.0	1.0	7.0
2015106286	2022-12-28	5	79.0	0.7	0.0	2	2970	0.0	13.8	1.0	9.0
