race_id	horse_id	jockey_id	trainer_id	rank	wakuban	umaban	sex	age	weight	weight_diff	tansyo_odds	popularity	impost	agari
202408020208	2019102282	1168	1029	3	4	8	1	5	476	6	87.6	11	56.0	37.0
202408020208	2019100899	1125	1090	13	5	9	0	5	506	8	290.3	16	58.0	37.5
202408020208	2020101710	1199	1039	15	5	10	0	4	526	8	200.8	14	57.0	37.6
202408020208	2020106021	1208	1193	8	6	11	0	4	478	4	16.4	5	57.0	36.2
202408020208	2020100103	1171	1085	6	6	12	0	4	470	0	47.2	9	58.0	36.8
202408020208	2020104469	1174	1138	1	7	13	0	4	496	4	8.4	3	58.0	36.5
202408020208	2019103517	1092	1005	14	7	14	1	5	440	6	41.8	8	56.0	37.8
202408020208	2020104545	1126	1075	9	8	15	1	4	466	4	60.4	10	56.0	37.9
202408020208	2020104523	1163	1196	2	8	16	0	4	482	2	1.6	1	58.0	37.2
202408020209	2019104928	5339	1182	5	1	1	0	5	482	0	6.9	3	58.0	36.9
202408020209	2017103378	1141	1193	10	2	2	0	7	534	2	525.0	11	58.0	37.4
202408020209	2017105433	1018	1132	6	3	3	2	7	484	8	148.6	8	58.0	36.8
202408020209	2019104853	1140	1092	4	4	4	0	5	458	6	8.1	4	58.0	36.1
202408020209	2018102279	5429	1101	11	5	5	0	6	514	6	236.2	10	58.0	38.1
202408020209	2018100410	1174	1158	8	6	6	0	6	466	0	77.3	7	58.0	36.8
202408020209	2017102043	1186	1035	9	6	7	0	7	476	2	163.1	9	58.0	37.3
202408020209	2020110075	1163	1075	1	7	8	0	4	522	4	1.7	1	57.0	35.9
202408020209	2020102845	1171	1123	2	7	9	0	4	514	0	4.2	2	57.0	36.1
202408020209	2020104872	1208	1087	3	8	10	0	4	502	2	9.6	5	57.0	36.4
202408020209	2018106220	1199	1083	7	8	11	0	6	480	2	30.3	6	58.0	37.4
202408020210	2020105834	1174	1158	7	1	1	1	4	478	4	7.9	5	55.0	36.5
202408020210	2020106909	1115	1180	2	2	2	1	4	456	2	5.9	4	55.0	35.7
202408020210	2020105786	1163	1110	4	3	3	0	4	470	2	18.2	8	57.0	36.1
202408020210	2019105168	1171	1061	3	4	4	0	5	476	4	4.1	1	58.0	35.9
202408020210	2020101025	1199	1072	5	5	5	0	4	474	4	40.0	10	57.0	36.1
202408020210	2020103101	1015	1018	6	5	6	0	4	454	4	8.7	6	57.0	36.4
202408020210	2020103439	5339	1126	1	6	7	0	4	486	6	4.3	2	57.0	35.3
202408020210	2019105354	5659	1175	11	6	8	0	5	494	4	14.4	7	58.0	37.2
202408020210	2017106032	1018	1194	12	7	9	2	7	496	4	292.3	12	58.0	37.4
202408020210	2020106535	1186	1062	10	7	10	0	4	514	2	5.8	3	57.0	36.9
202408020210	2020102762	1092	1163	9	8	11	1	4	434	0	26.3	9	55.0	36.6
202408020210	2017105408	1208	399	8	8	12	0	7	504	2	106.0	11	58.0	37.0
202408020211	2015105850	1092	1010	18	1	1	0	9	486	6	377.2	18	56.0	36.7
202408020211	2020101678	1208	1118	17	1	2	1	4	432	4	193.2	17	54.0	35.7
202408020211	2016102073	1037	1056	15	2	3	0	8	510	2	117.1	13	57.0	34.3
202408020211	2020106851	1171	1157	1	2	4	0	4	522	0	3.3	2	57.5	34.0
202408020211	2019105439	5339	1081	3	3	5	1	5	490	0	5.3	3	54.0	34.2
202408020211	2018100394	1032	1154	11	3	6	0	6	484	2	192.8	16	55.0	34.1
202408020211	2020100909	1140	1173	12	4	7	1	4	468	6	21.7	6	54.0	35.0
202408020211	2017100583	1015	427	13	4	8	0	7	484	8	151.9	15	56.0	34.4
202408020211	2019105087	660	438	4	5	9	0	5	478	2	30.0	8	55.0	34.1
202408020211	2019100153	5203	1178	10	5	10	0	5	444	0	128.6	14	55.0	33.4
202408020211	2017106720	1018	1072	7	6	11	0	7	486	6	93.7	12	57.0	33.9
202408020211	2019103714	1199	1140	8	6	12	0	5	446	2	27.8	7	56.0	34.5
202408020211	2019105126	1163	438	2	7	13	0	5	496	4	2.9	1	58.0	33.7
202408020211	2019103422	1168	1033	14	7	14	1	5	502	6	37.2	10	56.0	35.7
202408020211	2020101827	1174	1120	9	7	15	1	4	490	8	9.3	4	54.0	34.1
202408020211	2015104364	1187	1135	6	8	16	0	9	494	8	33.4	9	58.0	33.8
202408020211	2019105658	1126	1039	16	8	17	0	5	494	4	11.4	5	57.0	35.1
202408020211	2019110001	1115	1149	5	8	18	0	5	480	4	70.0	11	55.0	33.5
202408020212	2020103499	5659	1166	9	1	1	0	4	516	4	4.3	2	57.0	36.0
202408020212	2019102820	1199	1136	7	2	2	0	5	464	4	11.2	6	57.0	36.0
202408020212	2017104128	1034	1090	6	3	3	0	7	476	6	208.1	9	58.0	35.1
202408020212	2019106925	1126	425	2	4	4	0	5	506	2	2.8	1	58.0	34.7
202408020212	2020104572	1187	1135	1	5	5	1	4	468	2	7.6	5	52.0	35.3
202408020212	2019101079	1174	1084	4	6	6	0	5	560	2	24.7	8	58.0	35.1
202408020212	2018101946	1163	1196	8	7	7	0	6	478	2	7.4	4	58.0	36.1
202408020212	2019106076	1208	1084	5	8	8	0	5	468	0	4.4	3	57.0	35.2
202408020212	2018101255	1168	1161	3	8	9	0	6	494	4	21.9	7	58.0	34.9
202408020301	2021102896	5659	1124	12	1	1	1	3	474	8	151.5	9	55.0	40.1
202408020301	2021103701	1195	1188	3	2	2	1	3	440	0	7.8	3	52.0	36.9
202408020301	2021100744	1147	1095	11	3	3	1	3	460	0	386.2	11	55.0	38.6
202408020301	2021101522	1166	1158	9	4	4	1	3	460	2	160.1	10	55.0	39.3
202408020301	2021104316	1204	1018	5	5	5	1	3	460	2	19.4	6	51.0	37.0
202408020301	2021102519	1138	1156	10	5	6	1	3	432	8	668.8	12	55.0	38.3
202408020301	2021103300	1018	1111	1	6	7	1	3	466	0	15.3	5	55.0	36.8
202408020301	2021102963	1208	1148	4	6	8	1	3	398	2	58.5	7	54.0	38.0
202408020301	2021100777	1187	1135	8	7	9	1	3	446	0	92.8	8	52.0	39.2
202408020301	2021103211	1199	1140	7	7	10	1	3	442	6	8.0	4	54.0	38.3
202408020301	2021105916	1126	1181	6	8	11	1	3	464	2	3.8	2	55.0	37.9
202408020301	2021106332	1163	1028	2	8	12	1	3	482	4	1.7	1	55.0	36.9
202408020302	2021100776	1034	1099	7	1	1	0	3	488	2	243.8	7	57.0	39.9
202408020302	2021106565	1138	1082	6	2	2	0	3	456	4	10.6	5	57.0	39.4
202408020302	2021106453	1165	1091	2	3	3	0	3	476	2	340.7	8	57.0	37.9
202408020302	2021103283	1032	1154	1	4	4	0	3	496	0	2.5	2	57.0	38.4
202408020302	2021102991	660	1044	4	5	5	0	3	466	2	6.1	3	57.0	38.1
202408020302	2021106682	1174	1149	9	6	6	0	3	510	2	2.2	1	57.0	40.7
202408020302	2021102150	1142	1178	5	7	7	0	3	468	4	7.5	4	57.0	39.9
202408020302	2021104597	1018	1085	3	8	8	0	3	486	4	50.7	6	57.0	38.7
202408020302	2021104599	1114	1138	7	8	9	0	3	466	0	414.6	9	57.0	39.4
202408020303	2021104422	1032	1078	5	1	1	0	3	468	4	10.0	5	57.0	38.0
202408020303	2021100639	1180	1180	4	2	2	0	3	496	6	6.5	4	57.0	37.7
202408020303	2021101714	1193	1058	12	3	3	1	3	396	8	186.6	11	52.0	39.6
202408020303	2021104673	1174	1120	2	3	4	0	3	468	4	17.6	6	57.0	37.9
202408020303	2021102837	1186	1139	10	4	5	0	3	520	2	198.4	13	56.0	39.8
202408020303	2021102712	1166	1158	7	4	6	0	3	464	8	195.7	12	57.0	38.2
202408020303	2021103197	1126	1003	3	5	7	2	3	428	0	4.9	3	57.0	38.0
202408020303	2021105310	5212	1113	14	5	8	0	3	522	2	38.1	8	57.0	41.0
202408020303	2021102336	1199	1039	6	6	9	0	3	456	0	36.7	7	56.0	38.7
202408020303	2021101859	1187	1170	9	6	10	0	3	468	6	98.1	9	54.0	39.5
202408020303	2021107020	1208	1065	13	7	11	0	3	500	4	110.9	10	56.0	39.5
202408020303	2021106521	1163	1123	1	7	12	0	3	452	6	2.2	1	57.0	36.8
202408020303	2021102215	1125	1091	11	8	13	0	3	504	4	216.6	14	57.0	39.8
202408020303	2021100831	1146	431	8	8	14	2	3	466	2	4.7	2	57.0	39.5
202408020304	2021110163	1126	1154	6	1	1	0	3	462	0	12.9	5	55.0	38.3
202408020304	2021103065	732	1032	8	1	2	0	3	538	0	15.1	7	57.0	38.8
202408020304	2021100742	1034	1173	9	2	3	1	3	480	0	37.2	10	55.0	40.4
202408020304	2021105345	1018	1148	4	2	4	0	3	490	0	4.8	3	57.0	39.5
202408020304	2021103355	1112	1041	14	3	5	0	3	442	0	145.7	15	57.0	40.7
202408020304	2021105146	1208	1076	5	3	6	0	3	522	0	33.6	9	56.0	39.5
202408020304	2021103869	1204	1058	7	4	7	0	3	492	0	22.0	8	53.0	39.8
202408020304	2021110159	1174	1183	2	4	8	0	3	586	0	5.5	4	57.0	38.2
202408020304	2021103719	1163	1075	11	5	9	0	3	516	0	3.7	1	57.0	41.0
202408020304	2021109064	1037	1188	15	5	10	0	3	460	0	74.4	14	57.0	42.3
202408020304	2021103469	1186	1130	12	6	11	0	3	472	0	188.1	16	56.0	40.8
202408020304	2021104163	1195	1075	13	6	12	0	3	536	0	56.6	11	54.0	40.5
202408020304	2021102729	1125	1066	1	7	13	1	3	476	0	60.5	13	55.0	37.9
202408020304	2021105686	5659	1166	16	7	14	0	3	546	0	4.8	2	57.0	44.1
202408020304	2021105692	1115	1103	3	8	15	0	3	524	0	13.6	6	57.0	38.6
202408020304	2021102834	1199	1173	10	8	16	0	3	490	0	58.5	12	56.0	40.6
202408020305	2021107242	5659	1151	9	1	1	1	3	452	0	15.8	6	55.0	37.5
202408020305	2021104427	1147	1146	14	1	2	1	3	438	6	12.6	4	55.0	38.4
202408020305	2021106743	1144	1046	6	2	3	0	3	498	0	210.6	14	57.0	36.0
202408020305	2021110022	660	1044	5	2	4	0	3	500	4	10.0	3	57.0	36.6
202408020305	2021104973	1174	1101	13	3	5	1	3	426	4	60.1	10	55.0	38.2
202408020305	2021110078	5212	1164	8	3	6	0	3	456	8	19.1	8	57.0	36.7
202408020305	2021100483	1018	1129	11	4	7	0	3	450	0	154.8	13	57.0	37.0
202408020305	2021103449	1187	1135	1	4	8	1	3	456	8	17.6	7	52.0	34.8
202408020305	2021103116	1199	1140	4	5	9	0	3	478	2	36.1	9	56.0	36.7
202408020305	2021102823	1186	1039	10	5	10	0	3	504	0	88.2	12	56.0	37.8
202408020305	2021104795	5429	1164	16	6	11	0	3	496	2	313.9	16	57.0	41.8
202408020305	2021110036	1126	1055	3	6	12	1	3	426	2	12.7	5	55.0	36.1
202408020305	2021106690	732	1178	2	7	13	0	3	468	2	256.0	15	57.0	35.8
202408020305	2021110169	1180	1151	12	7	14	0	3	482	0	86.4	11	57.0	37.9
202408020305	2021100494	1163	1168	7	8	15	0	3	472	2	2.1	1	57.0	36.9
202408020305	2021104932	1088	1071	15	8	16	0	3	488	2	3.6	2	57.0	38.5
202408020306	2021101448	1208	1075	3	1	1	0	3	450	2	4.1	3	56.0	37.5
202408020306	2021103866	1126	1092	6	2	2	0	3	452	4	34.2	7	57.0	39.6
202408020306	2021103819	1133	1066	7	3	3	0	3	494	8	8.8	4	57.0	40.6
202408020306	2021103125	1187	1084	9	4	4	0	3	480	6	67.5	8	54.0	40.6
202408020306	2021105251	1163	1172	5	5	5	1	3	488	2	23.3	6	55.0	39.8
202408020306	2021106610	1018	1155	4	6	6	1	3	466	0	12.2	5	55.0	38.7
202408020306	2021104832	1180	1148	8	7	7	0	3	476	0	80.1	9	57.0	39.8
202408020306	2021105430	5659	1151	1	8	8	0	3	496	6	3.5	2	57.0	37.9
202408020306	2021103268	666	1139	2	8	9	1	3	412	8	2.3	1	55.0	37.7
202408020307	2020103129	1208	1062	2	1	1	0	4	456	6	6.1	4	56.0	35.0
202408020307	2020105543	1180	1151	4	2	2	1	4	446	4	73.6	10	55.0	35.8
202408020307	2020105305	1088	1136	3	3	3	1	4	452	6	2.6	1	55.0	35.8
202408020307	2018104713	1018	1002	9	4	4	2	6	486	6	63.7	9	58.0	36.2
202408020307	2019103659	1199	1098	7	5	5	0	5	508	4	23.0	7	57.0	36.3
202408020307	2020102340	1126	1084	8	6	6	0	4	446	0	23.3	8	57.0	35.7
202408020307	2020106399	1125	1166	10	6	7	0	4	494	4	14.7	5	57.0	37.9
202408020307	2020103027	1174	1178	1	7	8	0	4	488	0	4.4	3	57.0	34.6
202408020307	2020103554	5659	1092	5	7	9	0	4	530	8	4.1	2	57.0	36.2
202408020307	2019104671	1144	1185	11	8	10	1	5	404	0	554.1	11	56.0	38.7
202408020307	2020103910	1163	1146	6	8	11	0	4	448	2	15.6	6	57.0	35.7
202408020308	2019102786	1199	1072	8	1	1	1	5	512	4	35.7	9	55.0	36.3
202408020308	2020104194	1126	1110	9	2	2	1	4	488	2	6.0	2	56.0	36.3
202408020308	2020102940	1208	1151	11	3	3	1	4	484	6	28.6	8	55.0	37.2
202408020308	2020102738	666	1161	10	4	4	1	4	482	2	9.5	5	56.0	35.6
202408020308	2018103611	1115	1193	5	5	5	1	6	458	4	14.2	6	56.0	34.7
202408020308	2020101543	1163	1128	1	5	6	1	4	470	2	2.0	1	56.0	34.5
202408020308	2019105141	1032	1176	6	6	7	1	5	468	2	40.7	10	56.0	34.8
202408020308	2018100736	1174	1120	3	6	8	1	6	490	0	6.8	3	56.0	34.6
202408020308	2018102281	1125	1170	2	7	9	0	6	522	4	7.6	4	58.0	33.9
202408020308	2019105915	1187	425	7	7	10	0	5	482	0	137.3	11	55.0	34.6
202408020308	2018101964	1018	1003	4	8	11	1	6	476	0	139.3	12	56.0	34.5
202408020308	2019103806	1180	1143	12	8	12	0	5	460	2	27.1	7	58.0	38.0
202408020309	2019106632	5212	1050	6	1	1	0	5	502	8	68.2	11	58.0	36.9
202408020309	2019100590	1126	1194	2	1	2	1	5	482	2	6.9	4	56.0	36.8
202408020309	2019103274	1034	1008	11	2	3	1	5	466	6	230.5	13	56.0	38.1
202408020309	2018100886	1032	1166	8	2	4	0	6	536	4	24.0	6	58.0	36.8
202408020309	2020104679	1163	1018	9	3	5	0	4	520	6	32.1	9	58.0	36.9
202408020309	2019104451	1208	1163	16	3	6	1	5	450	8	211.0	12	56.0	38.8
202408020309	2019106184	1174	1161	14	4	7	1	5	468	8	20.5	5	56.0	38.5
202408020309	2020101292	1088	1087	3	4	8	0	4	498	0	3.2	1	58.0	36.2
202408020309	2019103562	732	1028	13	5	9	0	5	488	0	48.4	10	58.0	37.9
202408020309	2015104887	1182	1092	10	5	10	0	9	470	0	305.4	14	58.0	36.8
202408020309	2019104621	1180	1173	5	6	11	0	5	512	2	24.3	7	58.0	36.1
202408020309	2020106006	1018	1128	1	6	12	0	4	504	4	4.1	3	58.0	36.6
202408020309	2018102372	1144	1042	12	7	13	0	6	492	0	344.0	15	58.0	37.1
202408020309	2018104332	666	1193	4	7	14	0	6	492	6	3.3	2	58.0	35.7
202408020309	2014103514	1133	1050	15	8	15	1	10	474	6	396.6	16	56.0	37.5
202408020309	2018101514	1115	1159	7	8	16	1	6	466	2	25.2	8	56.0	35.9
202408020310	2021103859	1018	1111	8	1	1	1	3	458	8	159.0	10	55.0	34.9
202408020310	2021105953	1163	1181	1	2	2	1	3	472	2	3.3	1	55.0	33.9
202408020310	2021105814	666	1175	3	3	3	1	3	512	0	3.8	2	55.0	34.3
202408020310	2021107369	660	1044	11	4	4	1	3	458	2	31.1	7	55.0	34.6
202408020310	2021103959	1187	1087	2	5	5	1	3	462	4	4.4	3	55.0	34.2
202408020310	2021101102	1180	1194	5	6	6	1	3	414	2	68.6	8	55.0	34.9
202408020310	2021104998	1126	1176	9	6	7	1	3	430	0	4.7	4	55.0	34.5
202408020310	2021103901	1204	1155	6	7	8	1	3	454	4	18.9	6	55.0	34.3
202408020310	2021107253	732	1154	7	7	9	1	3	428	2	150.9	9	55.0	33.7
202408020310	2021105984	1144	1144	4	8	10	1	3	452	4	358.7	11	55.0	34.1
202408020310	2021105384	5659	1117	10	8	11	1	3	450	2	7.1	5	55.0	34.2
202408020311	2016102663	1144	1046	10	1	1	2	8	482	2	615.3	12	57.0	39.0
202408020311	2015105868	1141	1107	4	2	2	0	9	494	6	97.8	8	58.0	37.2
202408020311	2017104867	1034	1099	9	3	3	2	7	488	2	236.9	9	58.0	38.9
202408020311	2017106376	1037	1028	12	4	4	0	7	488	6	530.9	11	57.0	40.3
202408020311	2020106884	1174	1159	7	5	5	0	4	496	6	6.0	4	56.0	38.4
202408020311	2015100274	1128	1116	6	5	6	0	9	506	2	352.9	10	57.0	37.5
202408020311	2019105400	1088	1055	8	6	7	0	5	548	6	5.8	3	57.0	38.2
202408020311	2020104304	1180	1083	11	6	8	0	4	462	2	38.1	7	56.0	40.4
202408020311	2020104760	1018	1101	3	7	9	0	4	440	0	19.1	6	56.0	36.9
202408020311	2019100630	1126	1058	2	7	10	0	5	484	4	3.7	2	58.0	36.4
202408020311	2019105308	732	1148	5	8	11	0	5	502	2	16.8	5	58.0	38.1
202408020311	2020110009	666	1071	1	8	12	1	4	490	4	2.0	1	54.0	36.5
202408020312	2019106615	1034	1104	14	1	1	2	5	460	2	145.9	16	58.0	37.8
202408020312	2019104632	1174	1128	1	1	2	0	5	498	4	3.3	1	58.0	36.8
202408020312	2020105124	1180	1129	5	2	3	1	4	458	4	15.1	7	56.0	37.1
202408020312	2020101764	1187	1135	3	2	4	0	4	478	0	9.4	5	55.0	36.5
202408020312	2020103898	1186	1188	11	3	5	0	4	456	4	51.6	12	57.0	38.4
202408020312	2020100237	1204	431	12	3	6	0	4	510	0	26.7	8	54.0	38.1
202408020312	2019100786	1182	1101	10	4	7	1	5	472	4	36.9	9	55.0	37.5
202408020312	2018101592	1163	1098	9	4	8	0	6	528	2	4.5	2	58.0	36.9
202408020312	2019101233	1138	1046	6	5	9	0	5	436	8	14.4	6	58.0	37.5
202408020312	2019102337	1018	1002	16	5	10	0	5	532	4	132.6	15	58.0	40.0
202408020312	2019103780	732	1091	7	6	11	0	5	480	2	43.0	10	58.0	37.1
202408020312	2020104126	1144	1066	2	6	12	1	4	442	4	4.7	3	56.0	36.8
202408020312	2020105929	1199	1140	8	7	13	1	4	444	2	50.6	11	55.0	37.7
202408020312	2017100392	1125	1170	15	7	14	0	7	518	2	86.0	14	58.0	38.2
202408020312	2020103625	1032	1058	4	8	15	0	4	474	8	8.6	4	58.0	37.0
202408020312	2020104780	1208	1083	13	8	16	1	4	464	6	77.3	13	55.0	38.7
202408020401	2021101413	1171	1181	1	1	1	1	3	460	4	10.6	4	55.0	39.3
202408020401	2021105887	1088	1055	2	2	2	1	3	458	4	3.4	3	55.0	39.1
202408020401	2021100033	1018	1177	5	3	3	1	3	458	6	77.0	6	55.0	40.8
202408020401	2021102044	1208	1065	4	4	4	1	3	424	0	78.2	7	54.0	40.4
202408020401	2021103213	1034	1121	7	5	5	1	3	458	2	2.3	1	55.0	41.5
202408020401	2021105857	5659	1160	3	6	6	1	3	464	2	2.7	2	55.0	39.3
202408020401	2021103928	1199	1078	6	7	7	1	3	502	4	22.0	5	54.0	41.1
202408020402	2021105949	1034	1063	8	1	1	1	3	478	4	319.5	9	55.0	37.9
202408020402	2021106181	1152	1107	11	2	2	1	3	422	0	255.1	8	55.0	39.1
202408020402	2021103623	1124	1156	10	3	3	0	3	492	2	366.4	10	57.0	38.1
202408020402	2021101050	1125	1090	9	4	4	1	3	420	2	143.8	7	55.0	38.3
202408020402	2021102512	1182	1018	6	5	5	1	3	462	4	67.5	6	54.0	38.2
202408020402	2021103073	1208	425	2	6	6	0	3	446	6	1.7	1	56.0	36.0
202408020402	2021103938	1062	1107	7	6	7	0	3	554	8	389.0	11	57.0	37.9
202408020402	2021102462	5212	1113	5	7	8	0	3	484	6	6.5	4	57.0	37.5
202408020402	2021102572	1199	1095	3	7	9	0	3	462	0	24.5	5	56.0	37.1
202408020402	2021100898	1126	1178	1	8	10	0	3	484	4	3.8	2	57.0	36.1
202408020402	2021100715	5659	1194	4	8	11	0	3	516	0	5.5	3	57.0	37.4
202408020403	2021110106	1126	1176	1	1	1	1	3	482	4	4.2	3	55.0	40.3
202408020403	2021102073	1114	1186	8	2	2	0	3	478	4	186.7	7	57.0	44.3
202408020403	2021104949	5659	1124	5	3	3	0	3	470	2	27.1	5	57.0	38.7
202408020403	2021110102	1171	1075	7	4	4	1	3	514	6	4.3	4	55.0	42.9
202408020403	2021105023	1208	1008	6	5	5	0	3	558	4	223.4	8	56.0	41.2
202408020403	2021110080	1157	1092	2	6	6	0	3	562	6	2.4	1	57.0	40.7
202408020403	2021101259	1088	1172	3	7	7	0	3	492	2	3.3	2	57.0	40.7
202408020403	2021110006	1018	1055	4	8	8	0	3	506	2	27.7	6	57.0	40.9
202408020404	2021105971	5212	1113	2	1	1	0	3	484	2	8.5	3	57.0	38.8
202408020404	2021100885	1178	1123	7	2	2	0	3	486	8	85.1	6	57.0	42.3
202408020404	2021103001	1152	1148	6	3	3	0	3	508	0	101.2	7	57.0	41.1
202408020404	2021103590	1034	1033	5	4	4	2	3	478	0	207.9	8	57.0	41.3
202408020404	2021103154	1199	1121	1	5	5	0	3	456	4	1.5	1	56.0	38.4
202408020404	2021101422	1088	1098	4	6	6	0	3	496	4	2.3	2	57.0	41.9
202408020404	2021100108	732	1056	8	7	7	0	3	504	4	62.5	5	57.0	43.5
202408020404	2021104138	1018	1138	3	8	8	0	3	442	8	41.3	4	57.0	40.4
202408020404	2021100545	1208	1072	9	8	9	0	3	564	6	256.4	9	56.0	43.3
202408020405	2021100954	1178	438	16	1	1	1	3	434	0	143.2	13	55.0	36.3
202408020405	2021105109	5659	1058	9	1	2	0	3	516	0	8.8	4	57.0	35.1
202408020405	2021103278	5212	1062	7	2	3	1	3	510	0	31.7	9	55.0	35.5
202408020405	2021105102	1032	1092	5	2	4	1	3	442	0	22.3	8	55.0	34.5
202408020405	2021106835	1208	1173	10	3	5	0	3	446	0	181.1	15	56.0	35.6
202408020405	2021103241	1126	1159	13	3	6	0	3	482	0	14.3	5	57.0	36.2
202408020405	2021101382	732	1183	4	4	7	1	3	448	0	6.6	3	55.0	35.1
202408020405	2021102148	1171	1123	14	4	8	0	3	454	0	212.0	16	57.0	35.4
202408020405	2021105691	1193	438	8	5	9	1	3	490	0	14.3	6	52.0	35.8
202408020405	2021107332	1142	1138	17	5	10	1	3	490	0	234.8	17	55.0	37.8
202408020405	2021106946	1199	1130	6	6	11	0	3	458	0	106.2	11	56.0	35.1
202408020405	2021106928	1125	1032	12	6	12	1	3	426	0	153.5	14	55.0	35.4
202408020405	2021102317	5661	1170	11	7	13	0	3	524	0	133.6	12	57.0	35.5
202408020405	2021102224	666	1110	2	7	14	0	3	506	0	2.9	1	57.0	34.7
202408020405	2021103801	1157	1002	15	8	15	1	3	396	0	81.6	10	55.0	37.0
202408020405	2021105537	1186	1075	3	8	16	0	3	504	0	20.3	7	56.0	35.3
202408020405	2021105864	1088	1144	1	8	17	0	3	464	0	3.1	2	57.0	34.8
202408020406	2021103608	1178	1181	8	1	1	2	3	464	6	173.7	8	57.0	36.1
202408020406	2021101269	1186	1121	5	2	2	0	3	476	6	6.1	3	56.0	35.5
202408020406	2021103496	1125	1142	7	3	3	0	3	504	0	474.2	11	57.0	36.5
202408020406	2021106091	1208	1129	9	4	4	0	3	496	2	64.3	7	56.0	37.4
202408020406	2021105399	1088	1105	1	5	5	0	3	508	6	1.5	1	57.0	34.8
202408020406	2021104431	1034	1099	10	6	6	0	3	510	2	215.5	9	57.0	36.5
202408020406	2021104827	5661	1181	4	6	7	0	3	436	8	34.4	6	57.0	34.8
202408020406	2021106844	1199	1018	6	7	8	0	3	444	2	21.5	5	56.0	35.8
202408020406	2021105290	1180	1178	3	7	9	0	3	460	6	6.8	4	57.0	35.1
202408020406	2021106288	1182	1018	11	8	10	1	3	464	8	401.2	10	54.0	37.9
202408020406	2021105729	1157	1075	2	8	11	0	3	512	4	5.1	2	57.0	34.6
202408020407	2020106394	1208	1142	7	2	2	1	4	418	6	172.8	9	54.0	39.0
202408020407	2019105142	1125	1189	9	3	3	2	5	490	7	146.9	8	58.0	39.0
202408020407	2019104316	1157	1076	4	4	4	0	5	506	8	6.7	4	58.0	38.4
202408020407	2019102202	5659	1101	2	5	5	0	5	522	8	12.6	5	58.0	38.3
202408020407	2020100652	1128	1090	8	6	6	1	4	482	2	29.9	6	55.0	38.3
202408020407	2020102655	5661	1002	3	7	7	0	4	526	4	5.0	2	57.0	38.2
202408020407	2020101563	1171	1137	6	7	8	2	4	456	4	5.3	3	57.0	38.5
202408020407	2017103384	1146	431	5	8	9	2	7	510	6	98.8	7	58.0	38.3
202408020407	2020101200	1018	1073	1	8	10	0	4	488	6	1.7	1	57.0	37.9
202408020408	2020101537	5659	1157	2	1	1	0	4	518	2	6.4	3	57.0	35.2
202408020408	2020103666	1126	1183	3	3	3	0	4	512	2	2.2	2	57.0	35.6
202408020408	2016105750	1128	1069	7	4	4	0	8	512	0	368.3	7	58.0	37.3
202408020408	2019101612	1199	1072	5	5	5	2	5	498	4	19.4	4	57.0	36.4
202408020408	2018102832	1208	429	4	6	6	0	6	522	4	58.5	5	57.0	36.0
202408020408	2019100295	1018	1101	6	7	7	0	5	470	0	67.2	6	58.0	36.3
202408020408	2020103521	1088	1117	1	8	8	0	4	504	2	1.7	1	57.0	35.1
202408020409	2017102603	1034	1050	14	1	1	0	7	486	4	324.1	13	53.0	36.9
202408020409	2018104674	1126	1055	12	2	2	2	6	474	0	11.0	5	56.0	36.0
202408020409	2019100659	1088	1164	2	3	3	0	5	506	2	3.4	2	57.0	35.2
202408020409	2019100751	1182	1018	11	3	4	0	5	480	2	45.7	8	56.0	35.9
202408020409	2018101966	1180	1196	8	4	5	1	6	506	4	9.4	3	54.0	35.4
202408020409	2019100653	1152	1158	13	4	6	1	5	500	6	121.8	11	53.0	36.3
202408020409	2020105154	1178	1086	1	5	7	0	4	524	6	1.9	1	56.0	35.1
202408020409	2017104873	1128	425	4	5	8	0	7	518	8	173.1	12	55.0	34.8
202408020409	2018106837	1112	1084	6	6	9	1	6	482	0	78.5	9	53.0	34.9
202408020409	2016100507	1062	1131	10	6	10	0	8	510	0	596.7	14	54.0	35.5
202408020409	2019101903	5659	1062	7	7	11	1	5	474	2	10.5	4	55.0	35.4
202408020409	2017106086	1199	1095	9	7	12	1	7	486	4	101.2	10	53.0	35.5
202408020409	2017105574	5212	1058	5	8	13	2	7	482	0	13.1	6	56.0	35.3
202408020409	2018104663	732	1185	3	8	14	1	6	454	0	42.6	7	53.0	35.0
202408020410	2019102522	1180	1160	16	1	1	0	5	498	4	29.0	8	53.0	37.4
202408020410	2014104716	1208	1032	12	1	2	0	10	464	6	314.6	15	54.0	36.3
202408020410	2018106074	1126	1110	2	2	3	0	6	500	0	9.9	5	55.0	36.2
202408020410	2019103976	1088	1038	7	2	4	0	5	474	2	13.9	7	55.0	35.9
202408020410	2018106147	1018	1033	5	3	5	0	6	522	2	34.2	9	55.0	36.1
202408020410	2018105158	1157	438	10	3	6	0	6	508	6	11.1	6	59.0	36.7
202408020410	2018106183	1178	1152	8	4	7	0	6	492	8	97.6	11	55.0	35.7
202408020410	2018102362	1142	1059	15	4	8	0	6	510	4	470.1	16	54.0	36.5
202408020410	2015100822	732	1148	11	5	9	0	9	498	0	134.3	12	55.0	35.5
202408020410	2018100388	5659	1136	3	5	10	0	6	514	2	8.0	3	55.0	34.9
202408020410	2019101975	1199	1111	4	6	11	0	5	502	4	9.9	4	52.0	36.0
